CASEB,data/Scotland/2017/fife17-19.blt,7,5214,1739,inf
1Q,data/Scotland/2017/fife17-20.blt,6,5894,1965,2524
CASEB,data/Scotland/2017/fife17-21.blt,8,6369,2124,inf
CASEB,data/Scotland/2017/fife17-22.blt,10,5468,1823,inf
CASEB,data/Scotland/2017/glasgow17-001.blt,12,8800,2934,inf
CASEB,data/Scotland/2017/glasgow17-002.blt,7,7263,2422,inf
CASEB,data/Scotland/2017/glasgow17-003.blt,10,8520,2841,95
CASEB,data/Scotland/2017/glasgow17-004.blt,10,9261,3088,inf
CASEB,data/Scotland/2017/glasgow17-005.blt,10,6479,2160,inf
CASEB,data/Scotland/2017/glasgow17-006.blt,8,10288,3430,inf
CASEB,data/Scotland/2017/glasgow17-007.blt,9,10749,3584,inf
CASEB,data/Scotland/2017/glasgow17-008.blt,10,7255,2419,inf
CASEC,data/Scotland/2017/glasgow17-009.blt,9,5484,1829,inf
CASEB,data/Scotland/2017/glasgow17-010.blt,9,6010,2004,inf
CASEB,data/Scotland/2017/glasgow17-011.blt,8,6704,2235,inf
CASEB,data/Scotland/2017/glasgow17-012.blt,7,8517,2840,inf
CASEB,data/Scotland/2017/glasgow17-013.blt,10,8688,2897,inf
CASEB,data/Scotland/2017/glasgow17-014.blt,10,7534,2512,2312
CASEB,data/Scotland/2017/glasgow17-015.blt,7,5730,1911,inf
CASEB,data/Scotland/2017/glasgow17-016.blt,11,5771,1924,70
CASEB,data/Scotland/2017/glasgow17-017.blt,10,6572,2191,inf
CASEB,data/Scotland/2017/glasgow17-018.blt,9,7094,2365,inf
CASEB,data/Scotland/2017/glasgow17-019.blt,12,7556,2519,inf
CASEB,data/Scotland/2017/glasgow17-020.blt,9,6935,2312,inf
CASEB,data/Scotland/2017/glasgow17-021.blt,8,4315,1439,inf
CASEB,data/Scotland/2017/glasgow17-022.blt,7,5424,1809,inf
CASEB,data/Scotland/2017/glasgow17-023.blt,7,10516,3506,inf
CASEC,data/Scotland/2017/highland17-01.blt,8,2807,936,inf
1Q,data/Scotland/2017/highland17-02.blt,9,5244,1749,inf
CASEB,data/Scotland/2017/highland17-03.blt,9,4676,1559,inf
CASEC,data/Scotland/2017/highland17-04.blt,7,3561,1188,inf
CASEC,data/Scotland/2017/highland17-05.blt,8,5620,1874,inf
CASEB,data/Scotland/2017/highland17-06.blt,9,4102,1368,inf
CASEB,data/Scotland/2017/highland17-07.blt,6,3484,1162,inf
CASEC,data/Scotland/2017/highland17-08.blt,7,4427,1476,inf
CASEB,data/Scotland/2017/highland17-09.blt,7,4591,1531,inf
CASEB,data/Scotland/2017/highland17-10.blt,12,5001,1668,inf
CASEB,data/Scotland/2017/highland17-11.blt,7,3242,1081,inf
CASEB,data/Scotland/2017/highland17-12.blt,7,5059,1687,inf
CASEB,data/Scotland/2017/highland17-13.blt,7,3486,1163,inf
CASEB,data/Scotland/2017/highland17-14.blt,8,3419,1140,inf
1Q,data/Scotland/2017/highland17-15.blt,6,4068,1357,78
CASEB,data/Scotland/2017/highland17-16.blt,7,3590,1197,inf
CASEB,data/Scotland/2017/highland17-17.blt,8,3782,1261,inf
CASEB,data/Scotland/2017/highland17-18.blt,10,5303,1768,inf
CASEB,data/Scotland/2017/highland17-19.blt,8,5085,1696,inf
CASEB,data/Scotland/2017/highland17-20.blt,8,5369,1790,inf
1Q,data/Scotland/2017/highland17-21.blt,7,4162,1388,58
1Q,data/Scotland/2017/inverclyde17-01.blt,5,4420,1474,1339
CASEB,data/Scotland/2017/inverclyde17-02.blt,6,3690,1231,53
CASEB,data/Scotland/2017/inverclyde17-03.blt,6,2994,999,78
CASEB,data/Scotland/2017/inverclyde17-04.blt,7,5169,1724,inf
1Q,data/Scotland/2017/inverclyde17-05.blt,7,4850,1617,125
CASEB,data/Scotland/2017/inverclyde17-06.blt,7,4096,1366,inf
CASEB,data/Scotland/2017/inverclyde17-07.blt,8,3380,1127,182
CASEB,data/Scotland/2017/midlothian17-01.blt,6,5793,1932,inf
CASEB,data/Scotland/2017/midlothian17-02.blt,7,6553,2185,inf
CASEB,data/Scotland/2017/midlothian17-03.blt,7,4198,1400,inf
CASEB,data/Scotland/2017/midlothian17-04.blt,8,5588,1863,inf
CASEC,data/Scotland/2017/midlothian17-05.blt,6,5652,1885,inf
CASEB,data/Scotland/2017/midlothian17-06.blt,7,4949,1650,inf
1Q,data/Scotland/2017/moray17-01.blt,4,3639,1214,inf
CASEB,data/Scotland/2017/moray17-02.blt,5,3690,1231,140
1Q,data/Scotland/2017/moray17-03.blt,4,3140,1047,inf
1Q,data/Scotland/2017/moray17-04.blt,8,4089,1364,inf
1Q,data/Scotland/2017/moray17-05.blt,7,5142,1715,inf
CASEB,data/Scotland/2017/moray17-06.blt,6,3579,1194,inf
1Q,data/Scotland/2017/moray17-07.blt,4,4061,1354,747
1Q,data/Scotland/2017/moray17-08.blt,7,5911,1971,inf
CASEB,data/Scotland/2017/n-ayrshire17-01.blt,7,4505,1502,inf
1Q,data/Scotland/2017/n-ayrshire17-02.blt,6,3985,1329,inf
1Q,data/Scotland/2017/n-ayrshire17-03.blt,7,5754,1919,419
CASEB,data/Scotland/2017/n-ayrshire17-04.blt,8,3645,1216,inf
CASEB,data/Scotland/2017/n-ayrshire17-05.blt,7,4736,1579,inf
CASEC,data/Scotland/2017/n-ayrshire17-06.blt,8,5123,1708,inf
CASEB,data/Scotland/2017/n-ayrshire17-07.blt,7,4733,1578,inf
1Q,data/Scotland/2017/n-ayrshire17-08.blt,6,7252,2418,884
CASEB,data/Scotland/2017/n-ayrshire17-09.blt,7,4169,1390,227
CASEB,data/Scotland/2017/n-ayrshire17-10.blt,7,3357,1120,inf
1Q,data/Scotland/2017/n-lanarks17-001.blt,7,4439,1480,inf
CASEB,data/Scotland/2017/n-lanarks17-002.blt,10,7176,2393,inf
CASEB,data/Scotland/2017/n-lanarks17-003.blt,9,5919,1974,inf
CASEB,data/Scotland/2017/n-lanarks17-004.blt,8,5931,1978,inf
CASEB,data/Scotland/2017/n-lanarks17-005.blt,6,4559,1520,inf
CASEB,data/Scotland/2017/n-lanarks17-006.blt,7,4339,1447,62
CASEB,data/Scotland/2017/n-lanarks17-007.blt,8,4877,1626,inf
CASEB,data/Scotland/2017/n-lanarks17-008.blt,8,5939,1980,inf
CASEB,data/Scotland/2017/n-lanarks17-009.blt,8,4887,1630,inf
1Q,data/Scotland/2017/n-lanarks17-010.blt,5,3773,1258,71
CASEB,data/Scotland/2017/n-lanarks17-011.blt,8,4647,1550,106
CASEB,data/Scotland/2017/n-lanarks17-012.blt,8,6203,2068,inf
CASEB,data/Scotland/2017/n-lanarks17-013.blt,7,5043,1682,inf
1Q,data/Scotland/2017/n-lanarks17-014.blt,5,4684,1562,2915
CASEB,data/Scotland/2017/n-lanarks17-015.blt,7,4918,1640,inf
CASEB,data/Scotland/2017/n-lanarks17-016.blt,5,3719,1240,649
CASEB,data/Scotland/2017/n-lanarks17-017.blt,7,4557,1520,inf
CASEB,data/Scotland/2017/n-lanarks17-018.blt,6,5663,1888,inf
CASEB,data/Scotland/2017/n-lanarks17-019.blt,12,5984,1995,inf
CASEB,data/Scotland/2017/n-lanarks17-020.blt,9,6406,2136,inf
CASEB,data/Scotland/2017/n-lanarks17-021.blt,7,5688,1897,inf
CASEB,data/Scotland/2017/orkney17-01.blt,8,1627,543,inf
1Q,data/Scotland/2017/orkney17-02.blt,7,1447,483,53
CASEB,data/Scotland/2017/orkney17-04.blt,7,1833,612,49
1Q,data/Scotland/2017/orkney17-05.blt,5,1424,475,inf
CASEB,data/Scotland/2017/orkney17-06.blt,8,1075,359,1067
1Q,data/Scotland/2017/perth-kinross17-01.blt,6,4418,1473,4285
CASEB,data/Scotland/2017/perth-kinross17-02.blt,7,6877,2293,inf
1Q,data/Scotland/2017/perth-kinross17-03.blt,6,4507,1503,74
1Q,data/Scotland/2017/perth-kinross17-04.blt,6,4241,1414,inf
CASEB,data/Scotland/2017/perth-kinross17-05.blt,7,5170,1724,inf
CASEB,data/Scotland/2017/perth-kinross17-06.blt,8,4536,1513,inf
CASEC,data/Scotland/2017/perth-kinross17-07.blt,8,4564,1522,inf
CASEB,data/Scotland/2017/perth-kinross17-08.blt,8,6144,2049,inf
1Q,data/Scotland/2017/perth-kinross17-09.blt,6,4097,1366,198
1Q,data/Scotland/2017/perth-kinross17-10.blt,8,6973,2325,inf
1Q,data/Scotland/2017/perth-kinross17-11.blt,8,3647,1216,115
CASEB,data/Scotland/2017/perth-kinross17-12.blt,8,5383,1795,inf
CASEB,data/Scotland/2017/renfs17-01.blt,8,5421,1808,inf
CASEB,data/Scotland/2017/renfs17-02.blt,7,3999,1334,inf
CASEB,data/Scotland/2017/renfs17-03.blt,9,4804,1602,inf
CASEB,data/Scotland/2017/renfs17-04.blt,10,4863,1622,inf
CASEB,data/Scotland/2017/renfs17-05.blt,7,3798,1267,3585
CASEB,data/Scotland/2017/renfs17-06.blt,9,4597,1533,inf
CASEB,data/Scotland/2017/renfs17-07.blt,7,5614,1872,inf
CASEB,data/Scotland/2017/renfs17-08.blt,7,5538,1847,86
CASEB,data/Scotland/2017/renfs17-09.blt,10,6095,2032,inf
CASEB,data/Scotland/2017/renfs17-10.blt,7,5630,1877,inf
1Q,data/Scotland/2017/renfs17-11.blt,5,5613,1872,32
CASEB,data/Scotland/2017/renfs17-12.blt,9,6393,2132,inf
1Q,data/Scotland/2017/s-ayrshire17-01.blt,6,6952,2318,inf
CASEB,data/Scotland/2017/s-ayrshire17-02.blt,6,6722,2241,136
CASEB,data/Scotland/2017/s-ayrshire17-03.blt,6,4920,1641,inf
1Q,data/Scotland/2017/s-ayrshire17-04.blt,5,5204,1735,116
1Q,data/Scotland/2017/s-ayrshire17-05.blt,7,8171,2724,inf
1Q,data/Scotland/2017/s-ayrshire17-06.blt,4,4935,1646,inf
1Q,data/Scotland/2017/s-ayrshire17-07.blt,5,4347,1450,735
CASEB,data/Scotland/2017/s-ayrshire17-08.blt,6,4531,1511,inf
CASEB,data/Scotland/2017/sc-borders17-01.blt,8,4610,1537,inf
1Q,data/Scotland/2017/sc-borders17-02.blt,5,4792,1598,440
CASEB,data/Scotland/2017/sc-borders17-03.blt,8,4533,1512,inf
